;Miesiąc;Maksymalna temperatura dobowa;Minimalna temperatura dobowa;Średnia temperatura dobowa;Temperatura minimalna przy gruncie;Suma dobowa opadu;Wysokość pokrywy śnieżnej;Równoważnik wodny śniegu;Usłonecznienie;Czas trwania opadu deszczu;Czas trwania opadu śniegu;Czas trwania opadu deszczu ze śniegiem;Czas trwania gradu;Czas trwania mgły;Czas trwania zamglenia;Czas trwania sadzi;Czas trwania gołoledzi;Czas trwania zamieci śnieżnej niskiej;Czas trwania zamieci śnieżnej wysokiej;Czas trwania zmętnienia;Czas trwania wiatru >=10m/s;Czas trwania wiatru >15m/s;Czas trwania burzy;Czas trwania rosy;Czas trwania szronu;Wystąpienie pokrywy śnieżnej;Izoterma dolna;Izoterma górna;Aktynometria;Miesiąc;Średnie dobowe zachmurzenie ogólne;Średnia dobowa prędkość wiatru;Średnia dobowe ciśnienie pary wodnej;Średnia dobowa wilgotność względna;Średnia dobowe ciśnienie na poziomie stacji;Średnie dobowe ciśnienie na pozimie morza;Suma opadu dzień;Suma opadu noc;PM10;Dzień tygodnia;PM10_prev;PM10_next
2004-06-10;6.0;17.8;6.6;13.2;4.6;1.4;0.0;0.0;7.6;4.5;0.0;0.0;0.0;0.6;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;6.0;5.9;2.1;11.5;75.9;1006.4;1019.3;1.4;0.0;16;3;14;17
2004-06-11;6.0;24.2;9.7;18.0;8.8;2.6;0.0;0.0;13.1;2.2;0.0;0.0;0.0;2.6;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;4.5;2.5;13.5;68.5;1001.6;1014.2;0.0;2.6;17;4;16;15
2004-06-12;6.0;22.0;14.3;16.6;14.0;0.4;0.0;0.0;9.4;1.1;0.0;0.0;0.0;0.0;4.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;5.8;3.5;14.5;77.3;1000.0;1012.6;0.4;0.0;15;5;17;25
2004-06-13;6.0;20.5;10.4;15.5;8.7;0.8;0.0;0.0;12.7;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;4.4;3.5;11.9;69.0;1006.5;1019.2;0.8;0.0;25;6;15;13
2004-06-14;6.0;21.4;7.8;16.5;5.3;0.0;0.0;0.0;11.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;4.8;4.6;11.2;61.3;1008.3;1021.1;0.0;0.0;13;0;25;25
2004-06-15;6.0;24.1;16.3;18.9;16.4;4.0;0.0;0.0;8.5;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.3;7.6;14.6;67.6;995.2;1007.7;0.0;4.0;25;1;13;18
2004-06-16;6.0;22.2;8.3;11.7;8.3;1.8;0.0;0.0;7.8;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;6.0;4.9;6.8;10.1;73.5;993.4;1006.2;1.8;0.0;18;2;25;14
2004-06-17;6.0;16.9;6.7;12.5;6.3;4.0;0.0;0.0;11.6;2.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;5.0;4.4;9.0;64.0;997.0;1009.7;0.0;4.0;14;3;18;13
2004-06-18;6.0;16.5;11.6;13.9;11.6;0.2;0.0;0.0;6.1;4.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.9;4.5;12.3;78.4;989.7;1002.3;0.2;0.0;13;4;14;15
2004-06-19;6.0;21.1;10.1;16.5;8.8;0.0;0.0;0.0;12.5;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;5.3;3.0;12.8;70.6;991.8;1004.3;0.0;0.0;15;5;13;24
2004-06-20;6.0;20.1;12.3;14.7;12.0;1.2;0.0;0.0;4.7;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;7.0;2.6;13.3;79.9;995.4;1008.1;0.2;1.0;24;6;15;12
2004-06-21;6.0;15.7;11.1;13.4;11.6;2.2;0.0;0.0;3.1;5.4;0.0;0.0;0.0;0.0;7.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9;0.0;0.0;0.0;0.0;0.0;6.0;6.8;3.4;13.4;87.0;997.6;1010.4;2.2;0.0;12;0;24;34
2004-06-22;6.0;22.7;5.3;15.6;3.2;0.0;0.0;0.0;14.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;3.5;2.1;11.2;66.9;1005.3;1018.1;0.0;0.0;34;1;12;14
2004-06-23;6.0;26.3;9.9;19.4;7.6;9.2;0.0;0.0;13.5;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3;0.0;0.0;0.0;0.0;0.0;6.0;4.3;4.0;13.9;64.8;1001.3;1013.8;0.0;9.2;14;2;34;19
2004-06-24;6.0;24.5;16.2;19.7;14.8;0.0;0.0;0.0;10.1;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;0.0;0.0;0.0;0.0;0.0;0.0;6.0;5.0;3.3;15.6;69.4;996.6;1009.0;0.0;0.0;19;3;14;15
2004-06-25;6.0;21.6;11.0;17.3;6.8;0.0;0.0;0.0;13.2;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8;0.0;0.0;0.0;0.0;0.0;6.0;5.0;3.1;11.3;59.3;1001.0;1013.6;0.0;0.0;15;4;19;10
2004-06-26;6.0;18.8;10.4;14.4;10.1;0.4;0.0;0.0;8.6;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;5.3;4.1;12.0;73.1;1005.7;1018.5;0.4;0.0;10;5;15;14
2004-06-27;6.0;19.9;11.5;15.6;10.6;0.0;0.0;0.0;9.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;5.8;4.0;11.5;66.6;1005.8;1018.6;0.0;0.0;14;6;10;12
2004-06-28;6.0;22.9;13.7;16.8;11.0;1.2;0.0;0.0;9.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;6.0;5.1;3.6;13.2;69.6;1003.0;1015.7;1.2;0.0;12;0;14;11
2004-06-29;6.0;18.8;12.0;15.1;11.9;5.4;0.0;0.0;12.3;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.4;5.9;10.6;64.0;1004.8;1017.6;0.0;5.4;11;1;12;15
2004-06-30;6.0;19.1;10.8;14.4;9.2;0.0;0.0;0.0;9.7;4.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;5.4;4.6;11.5;71.6;1002.8;1015.6;0.0;0.0;15;2;11;16
2004-07-01;7.0;24.3;6.8;17.0;4.7;8.0;0.0;0.0;13.9;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;7.0;4.9;3.0;12.7;68.9;999.9;1012.5;0.0;8.0;16;3;15;11
2004-07-02;7.0;22.6;13.0;15.7;13.0;0.2;0.0;0.0;10.8;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;5.4;4.1;13.1;74.5;998.6;1011.3;0.2;0.0;11;4;16;10
2004-07-03;7.0;20.2;7.9;14.8;6.5;1.4;0.0;0.0;11.4;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;7.0;5.0;2.8;12.6;76.4;1000.6;1013.3;0.8;0.6;10;5;11;12
2004-07-04;7.0;21.2;10.8;16.2;10.3;0.0;0.0;0.0;13.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;3.6;4.0;11.8;66.8;1003.8;1016.5;0.0;0.0;12;6;10;16
2004-07-05;7.0;21.8;12.5;17.1;10.6;0.6;0.0;0.0;9.4;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;7.0;6.4;2.8;14.0;72.6;1002.6;1015.3;0.0;0.6;16;0;12;11
2004-07-06;7.0;20.9;13.1;16.7;13.0;0.0;0.0;0.0;12.7;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;4.8;3.8;12.9;69.6;1005.0;1017.7;0.0;0.0;11;1;16;19
2004-07-07;7.0;21.3;7.8;15.9;5.3;0.0;0.0;0.0;15.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;2.9;2.1;10.2;58.9;1009.6;1022.3;0.0;0.0;19;2;11;22
2004-07-08;7.0;25.5;11.2;19.4;9.7;0.0;0.0;0.0;12.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;4.0;5.3;12.4;56.6;1005.2;1017.8;0.0;0.0;22;3;19;18
2004-07-09;7.0;27.5;16.2;20.3;15.8;0.0;0.0;0.0;13.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;7.0;5.0;6.3;16.2;67.5;996.6;1009.0;0.0;0.0;18;4;22;13
2004-07-10;7.0;22.7;14.7;18.1;13.2;0.4;0.0;0.0;14.4;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;3.5;4.1;12.7;62.8;998.6;1011.2;0.0;0.4;13;5;18;14
2004-07-11;7.0;21.2;12.5;16.1;12.5;0.2;0.0;0.0;12.8;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;4.8;3.8;12.2;68.1;996.0;1008.7;0.2;0.0;14;6;13;11
2004-07-12;7.0;19.2;11.5;14.5;9.1;3.4;0.0;0.0;6.9;3.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;6.5;3.6;12.6;76.8;992.2;1004.9;3.2;0.2;11;0;14;13
2004-07-13;7.0;17.0;12.3;14.2;12.4;0.6;0.0;0.0;7.4;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;6.5;3.6;12.6;78.6;994.9;1007.6;0.6;0.0;13;1;11;15
2004-07-14;7.0;17.1;10.9;13.3;9.2;0.0;0.0;0.0;7.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;6.3;4.3;11.4;75.5;1000.0;1012.8;0.0;0.0;15;2;13;17
2004-07-15;7.0;19.5;11.7;15.5;11.7;0.0;0.0;0.0;7.9;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;7.0;6.8;4.0;12.6;72.6;998.7;1011.4;0.0;0.0;17;3;15;20
2004-07-16;7.0;18.7;9.5;15.1;6.4;1.4;0.0;0.0;7.8;5.1;0.0;0.0;0.0;0.0;3.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8;0.0;0.0;0.0;0.0;0.0;7.0;5.3;2.5;14.4;84.0;1001.6;1014.3;1.0;0.4;20;4;17;17
2004-07-17;7.0;22.9;13.7;17.7;12.5;0.0;0.0;0.0;12.9;0.0;0.0;0.0;0.0;0.0;6.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;4.0;3.4;13.6;69.9;1007.0;1019.7;0.0;0.0;17;5;20;19
2004-07-18;7.0;28.4;12.1;21.6;9.3;0.0;0.0;0.0;14.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;4.3;3.8;14.9;59.4;1006.8;1019.3;0.0;0.0;19;6;17;24
2004-07-19;7.0;31.7;18.5;22.1;17.5;43.2;0.0;0.0;8.6;4.2;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.2;0.2;4.9;0.0;0.0;0.0;0.0;0.0;0.0;7.0;5.0;3.5;19.1;74.3;1004.2;1016.6;43.2;0.0;24;0;19;18
2004-07-20;7.0;26.5;14.3;21.3;13.0;0.0;0.0;0.0;14.2;0.0;0.0;0.0;0.0;4.8;3.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;2.8;2.3;18.4;75.1;1006.6;1019.1;0.0;0.0;18;1;24;29
2004-07-21;7.0;29.6;17.2;22.3;15.9;8.0;0.0;0.0;6.6;1.5;0.0;0.0;0.0;1.8;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;0.0;0.0;0.0;0.0;0.0;0.0;7.0;4.0;3.0;21.0;79.0;1003.7;1016.1;8.0;0.0;29;2;18;22
2004-07-22;7.0;28.3;16.0;22.7;14.0;0.0;0.0;0.0;13.7;0.0;0.0;0.0;0.0;0.9;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;4.0;2.0;19.0;71.6;1005.2;1017.6;0.0;0.0;22;3;29;17
2004-07-23;7.0;25.9;18.0;21.3;16.0;0.0;0.0;0.0;10.6;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;7.0;5.4;2.8;18.5;74.3;1006.1;1018.6;0.0;0.0;17;4;22;16
2004-07-24;7.0;25.2;14.4;19.3;14.3;0.6;0.0;0.0;13.9;0.0;0.0;0.0;0.0;0.0;3.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;7.0;4.0;3.1;16.9;77.3;1004.5;1017.0;0.0;0.6;16;5;17;16
2004-07-25;7.0;23.8;17.0;19.1;16.2;1.2;0.0;0.0;9.5;2.2;0.0;0.0;0.0;0.0;3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;7.0;5.4;2.9;16.8;77.4;1002.7;1015.3;1.2;0.0;16;6;16;19
2004-07-26;7.0;25.5;12.5;19.6;8.0;3.0;0.0;0.0;12.4;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;7.0;4.4;1.5;13.7;63.9;999.4;1011.9;0.0;3.0;19;0;16;9
2004-07-27;7.0;21.3;14.6;15.1;14.4;6.8;0.0;0.0;0.0;15.4;0.0;0.0;0.0;0.0;10.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;7.6;3.6;15.9;93.3;1000.6;1013.3;6.8;0.0;9;1;19;10
2004-07-28;7.0;17.8;12.6;15.4;11.5;0.0;0.0;0.0;5.4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;6.5;5.3;14.1;81.3;1004.5;1017.2;0.0;0.0;10;2;9;14
2004-07-29;7.0;23.9;13.1;18.4;12.6;0.0;0.0;0.0;14.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;7.0;2.8;5.4;14.0;68.1;1005.5;1018.2;0.0;0.0;14;3;10;14
2004-08-02;8.0;22.1;15.1;16.4;14.9;13.6;0.0;0.0;5.4;13.2;0.0;0.0;0.0;0.0;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.5;0.0;0.0;0.0;0.0;0.0;8.0;7.8;5.1;16.0;85.6;998.0;1010.6;11.2;2.4;10;0;13;15
2004-08-03;8.0;19.4;14.4;16.7;14.4;1.8;0.0;0.0;5.1;5.8;0.0;0.0;0.0;0.0;7.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;6.9;2.4;17.0;89.6;997.4;1010.0;1.8;0.0;15;1;10;21
2004-08-04;8.0;26.4;13.0;20.6;11.6;0.0;0.0;0.0;12.5;0.6;0.0;0.0;0.0;0.0;3.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;3.9;1.9;18.5;77.3;1001.1;1013.6;0.0;0.0;21;2;15;24
2004-08-05;8.0;26.0;15.4;20.6;14.0;0.0;0.0;0.0;13.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;8.0;1.6;4.3;15.7;66.8;1005.8;1018.4;0.0;0.0;24;3;21;20
2004-08-06;8.0;26.1;14.8;20.2;11.9;0.0;0.0;0.0;13.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;8.0;2.5;4.6;14.4;62.4;1007.4;1020.0;0.0;0.0;20;4;24;24
2004-08-07;8.0;27.1;17.2;21.8;15.9;0.0;0.0;0.0;13.1;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;5.0;4.3;14.9;59.1;1007.5;1020.1;0.0;0.0;24;5;20;23
2004-08-08;8.0;27.1;15.6;21.6;13.1;0.0;0.0;0.0;11.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;3.5;3.0;14.6;58.3;1005.2;1017.7;0.0;0.0;23;6;24;21
2004-08-09;8.0;27.7;18.0;22.7;16.9;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;8.0;4.3;3.0;15.1;56.6;1003.7;1016.1;0.0;0.0;21;0;23;18
2004-08-10;8.0;27.9;16.5;21.4;14.8;0.0;0.0;0.0;13.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;8.0;1.9;3.1;16.9;67.6;1003.5;1016.0;0.0;0.0;18;1;21;20
2004-08-11;8.0;25.6;15.2;20.0;14.3;0.0;0.0;0.0;14.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;2.3;15.0;66.5;1002.8;1015.3;0.0;0.0;20;2;18;30
2004-08-12;8.0;27.7;13.3;21.0;10.6;0.0;0.0;0.0;13.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;8.0;3.4;1.4;13.7;58.4;998.8;1011.3;0.0;0.0;30;3;20;15
2004-08-13;8.0;23.3;14.6;17.9;11.8;8.6;0.0;0.0;6.8;6.1;0.0;0.0;0.0;0.0;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;5.1;3.1;17.1;83.5;990.5;1003.0;8.6;0.0;15;4;30;8
2004-08-14;8.0;18.9;14.5;15.9;13.9;3.4;0.0;0.0;2.7;3.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;5.4;4.6;14.3;79.0;993.2;1005.8;3.4;0.0;8;5;15;14
2004-08-15;8.0;22.9;8.1;15.7;7.1;0.0;0.0;0.0;14.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;8.0;0.9;3.0;10.5;62.5;1004.4;1017.1;0.0;0.0;14;6;8;21
2004-08-16;8.0;26.1;9.4;18.8;8.0;0.0;0.0;0.0;12.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;8.0;4.3;2.9;13.6;65.5;1001.9;1014.5;0.0;0.0;21;0;14;28
2004-08-17;8.0;28.0;14.1;21.3;13.2;0.0;0.0;0.0;12.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;8.0;4.3;4.3;15.7;63.3;998.8;1011.2;0.0;0.0;28;1;21;26
2004-08-18;8.0;29.4;15.4;22.7;14.0;0.6;0.0;0.0;12.2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;4.0;0.0;0.0;0.0;0.0;0.0;8.0;4.1;3.3;16.7;63.8;999.2;1011.6;0.0;0.6;26;2;28;24
2004-08-19;8.0;32.2;14.8;24.2;13.6;0.0;0.0;0.0;13.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;2.4;3.1;18.4;64.1;999.1;1011.4;0.0;0.0;24;3;26;15
2004-08-20;8.0;29.8;18.0;22.5;16.3;0.2;0.0;0.0;10.7;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;5.1;3.6;17.0;64.8;996.3;1008.6;0.0;0.2;15;4;24;18
2004-08-21;8.0;22.6;15.1;17.9;15.0;2.4;0.0;0.0;5.1;0.0;0.0;0.0;0.0;0.0;3.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;6.6;2.0;16.6;81.9;998.4;1010.9;0.0;2.4;18;5;15;9
2004-08-22;8.0;20.2;15.2;16.2;14.6;0.4;0.0;0.0;4.7;3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;8.0;6.0;3.3;14.7;80.3;1003.2;1015.9;0.4;0.0;9;6;18;20
2004-08-23;8.0;21.5;8.4;14.5;6.5;0.0;0.0;0.0;12.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.1;0.0;0.0;0.0;0.0;0.0;8.0;2.3;2.1;9.9;63.3;1010.5;1023.4;0.0;0.0;20;0;9;21
2004-08-24;8.0;23.1;8.6;17.3;7.3;3.0;0.0;0.0;12.2;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;8.0;5.1;4.6;11.9;62.0;1005.7;1018.4;0.0;3.0;21;1;20;15
2004-08-25;8.0;23.0;15.5;18.2;14.4;5.4;0.0;0.0;8.0;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;5.9;4.3;14.9;73.1;997.8;1010.4;5.4;0.0;15;2;21;20
2004-08-26;8.0;22.5;13.0;17.2;11.9;0.0;0.0;0.0;10.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;5.4;2.5;14.0;72.5;996.0;1008.6;0.0;0.0;20;3;15;17
2004-08-27;8.0;22.2;12.3;16.5;11.4;0.0;0.0;0.0;9.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;8.0;5.9;3.8;14.0;75.8;997.0;1009.6;0.0;0.0;17;4;20;26
2004-08-28;8.0;19.6;12.9;15.8;11.5;0.0;0.0;0.0;1.1;0.5;0.0;0.0;0.0;1.3;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.3;0.0;0.0;0.0;0.0;0.0;8.0;6.4;2.8;14.5;81.1;1001.4;1014.1;0.0;0.0;26;5;17;20
2004-08-29;8.0;27.5;10.3;18.5;9.0;0.2;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.9;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;8.0;4.3;2.1;15.7;76.5;1003.9;1016.5;0.2;0.0;20;6;26;22
2004-08-30;8.0;27.7;13.2;20.7;12.3;1.0;0.0;0.0;10.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;8.0;3.6;3.8;16.0;68.3;1000.6;1013.1;0.0;1.0;22;0;20;14
